apartment_id,name,num_bedrooms,num_bathrooms,num_beds,area,maximum_guests,rating,review_count,like_count,bedType_name,roomType_name,propertyType_name,nightly_price_vnd,ward,district,city,latitude,longitude,amenities
29731,❤️NINASG-2BR❤️ Scenic valley★Expo★free pool★ gym,2,2,2,71,4,0,0,0,Queen Size,Nguyên căn,Căn hộ chung cư,1.4285522009e+06,Tân Phú,Quận 7,Hồ Chí Minh,10.7309896,106.717225,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi""]"
12738,AYA Homestay - Ayate room,1,1,1,25,2,4,10,13,Queen Size,Phòng riêng,Căn hộ Studio,780558.8505,Bến Nghé,Quận 1,Hồ Chí Minh,10.787366,106.703829,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""Ban Công"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm""]"
25149,"TRESOR POOL & GYM, LE COEUR DE SAIGON",1,1,1,35,3,5,1,2,King size,Nguyên căn,Căn hộ chung cư,846959.3319,Phường 12,Quận 4,Hồ Chí Minh,10.7665449,106.7034383,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
37490,Luxury 2Bedrooms - Highend Furniture,2,2,2,80,5,0,0,0,King size,Nguyên căn,Căn hộ dịch vụ,1.0204953418e+06,Phường 6,Quận 4,Hồ Chí Minh,10.7635078,106.6994461,"[""Cho thú cưng"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
36845,@WHITEHOMESG - Studio with window #101,1,1,1,20,2,0,0,1,Queen Size,Nguyên căn,Nhà riêng,561107.6141,Đa Kao,Quận 1,Hồ Chí Minh,10.7866322,106.7015952,"[""Bếp điện"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Thang máy"",""Smart tivi"",""Internet"",""Cửa sổ""]"
27491,Cozrum Homes - 1BR ♧ Spacious View ♧ Living Center 101,1,1,1,25,2,0,0,26,Queen Size,Nguyên căn,Căn hộ Studio,400286.59,Bến Nghé,Quận 1,Hồ Chí Minh,10.7846172,106.6997559,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy""]"
18015,Bui Vien Hotel - phòng 4 người,1,1,1,15,4,4,2,27,Bunk bed,Phòng riêng,Khác,612203.02,,Quận 1,Hồ Chí Minh,10.767419,106.693215,"[""Tủ lạnh"",""Wifi"",""Ban Công"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy""]"
30836,2 BHK*Modern Apartment 86m2*The EverRich Infinity,2,2,2,86,4,0,0,2,Queen Size,Nguyên căn,Căn hộ chung cư,1.38922993e+06,,Quận 5,Hồ Chí Minh,10.760616425546,106.68077166795,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
31437,JOO HOUSE/Brightness/Large balcony/PMH(Q7-201),1,1,1,40,2,0,0,3,King size,Nguyên căn,Căn hộ chung cư,591953.2278,,Quận 7,Hồ Chí Minh,10.730621976532,106.70715911573,"[""Cho thú cưng"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
26276,"KINGSTON★2BR★Pool,Gym, 3MINS TO AIRPORT&DOWNTOWN",2,2,2,75,5,0,0,0,Queen Size,Nguyên căn,Căn hộ chung cư,1.4285522009e+06,Phường 8,Phú Nhuận,Hồ Chí Minh,10.799835,106.6695901,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Máy chiếu phim"",""Smart tivi"",""Tủ đựng rượu"",""Máy sấy""]"
14523,L'été Homestay - Double Room,1,1,1,10,2,0,0,5,Real Bed,Nguyên căn,Nhà riêng,540857.8219,Tân Định,Quận 1,Hồ Chí Minh,10.7911664,106.6938333,"[""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""Điều hoà"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm""]"
32534,Studio 3pax 3mins to Airport free pool gym 416A,1,1,1,35,3,0,0,2,King size,Nguyên căn,Căn hộ chung cư,682841.83,Phường 2,Tân Bình,Hồ Chí Minh,10.812722403448,106.66983146382,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
24313,Cozrum’s Home - Compact Studio Riverside@BenThanh . 602,1,1,1,25,2,0,0,8,Queen Size,Nguyên căn,Căn hộ Studio,376740.32,,Quận 4,Hồ Chí Minh,10.764781,106.701527,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
34941,Lovely Apart || Full Kitchen || 10' from Airport - HO 1306,1,1,1,30,2,5,5,32,Real Bed,Phòng riêng,Căn hộ Studio,474457.3405,Phường 13,Tân Bình,Hồ Chí Minh,10.804506,106.6426049,"[""Bếp điện"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
24515,Nice and cozy apartment in Saigon CBD,1,1,1,40,3,0,0,0,Queen Size,Phòng riêng,Căn hộ dịch vụ,795863.926,Bến Nghé,Quận 1,Hồ Chí Minh,10.7792447,106.7046168,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy""]"
17750,"Sunrise City 2 phòng ngủ, nội thất đầy đủ tiện nghi, hồ bơi chung",2,2,2,99,5,0,0,0,King size,Nguyên căn,Căn hộ chung cư,2.354627e+06,,Quận 7,Hồ Chí Minh,10.7416488,106.7004969,"[""Cho thú cưng"",""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Tủ đựng rượu"",""Máy sấy""]"
40857,Cozy Apartment - 2 Bedrooms - 5 mins CBD - Free pool & Gym.,2,1,4,82,6,0,0,2,King size,Nguyên căn,Căn hộ chung cư,1.2500714743000001e+06,Phường 12,Quận 4,Hồ Chí Minh,10.7669843,106.7036657,"[""BBQ"",""Bếp điện"",""Tủ lạnh"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
39106,Lim Orange-tiny apartment-1 bedroom-Phu My Hung Urban,1,1,1,30,3,5,2,25,Queen Size,Phòng riêng,Căn hộ dịch vụ,1.1224506909e+06,Tân Phong,Quận 7,Hồ Chí Minh,10.724007497637,106.71217708466,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
12224,POLAR BEER 3D - 3BR apartment at Vinhomes Central Park,3,2,3,80,9,0,0,4,Queen Size,Nguyên căn,Căn hộ chung cư,2.7815208751e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7947506,106.7219896,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm""]"
26742,Stay&Fun No.2 - Căn hộ 40m2 cách Bitexco 7' đi bộ | View Landmark cực đẹp! ,1,1,1,40,3,5,1,55,Queen Size,Nguyên căn,Căn hộ Studio,941850.8,Phường 12,Quận 4,Hồ Chí Minh,10.766054,106.705161,"[""Bếp điện"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
69872,Lim Orange-tiny apartment-1 bedroom-Phu My Hung Urban - trung hạn,1,1,1,30,3,0,0,0,Queen Size,Phòng riêng,Căn hộ dịch vụ,1.1224506909e+06,Tân Phong,Quận 7,Hồ Chí Minh,10.7241594,106.7123355,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
26032,301 - Big room in the third floor with window,1,1,1,18,3,0,0,2,King size,Phòng riêng,Nhà riêng,427600.2632,Phường 5,Quận 3,Hồ Chí Minh,10.7699041,106.6836963,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy"",""Cửa sổ""]"
69219,Pura Vida 3 ★ Gorgeous Hideout ★ w/ Balcony | Saigon Central,1,1,1,28,2,0,0,1,King size,Nguyên căn,Căn hộ chung cư,635749.29,Phạm Ngũ Lão,Quận 1,Hồ Chí Minh,10.7682104,106.6892507,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Khăn tắm"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
26194,4 min ride to BuiVien ❤️ Kitchen & No curfew,1,1,1,25,2,0,0,15,Queen Size,Phòng riêng,Nhà riêng,447379.13,Nguyễn Thái Bình,Quận 1,Hồ Chí Minh,10.7672385,106.6983832,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy""]"
32353,Cozrum Homes ✯ 1BR Couple Lounge w Full Furnished,1,1,1,25,2,0,0,11,Queen Size,Nguyên căn,Căn hộ Studio,518017.94,Bến Nghé,Quận 1,Hồ Chí Minh,10.791213410818,106.7050941895,"[""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet""]"
27203,Saffron Casa - 2904,3,2,3,100,6,0,0,0,Real Bed,Nguyên căn,Căn hộ chung cư,2.63718224e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7924016,106.722857,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Máy sấy""]"
26152,XI HOUSE RIVERGATE 1805 – FREE GYM/POOL,2,2,2,74,4,0,0,5,Queen Size,Nguyên căn,Căn hộ chung cư,1.377456795e+06,Phường 6,Quận 4,Hồ Chí Minh,10.7619406,106.6994216,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
42076,SAIGON CENTRAL ♥‿♥ CITY&amp;RIVER VIEW★COZY Apt★POOL&amp;GYM,2,2,2,80,6,0,0,5,Queen Size,Nguyên căn,Căn hộ dịch vụ,1.1224506909e+06,Phường 6,Quận 4,Hồ Chí Minh,10.762519019192004,106.6984985768795,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
69366,♡ Đông Sen Service APT ♡ Quận 7 room with window near Q1 central #7,1,1,1,20,2,0,0,0,Bunk bed,Phòng riêng,Khác,326586.7649,,Quận 7,Hồ Chí Minh,10.7453971,106.7324964,"[""Tủ lạnh"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Internet"",""Cửa sổ""]"
22034,The Dorm Saigon - 1-Bunk room #210,1,2,2,11,2,0,0,1,Bunk bed,Phòng riêng,Khác,714393.8318,,Quận 1,Hồ Chí Minh,10.7765265,106.7050944,"[""BBQ"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Điều hoà"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Khăn tắm"",""Xà phòng tắm"",""Máy sấy""]"
12244,Twin Confluence Suite - Banana Left,1,1,1,50,3,5,4,4,Queen Size,Nguyên căn,Căn hộ chung cư,1.0372131934999999e+06,Phường 2,Tân Bình,Hồ Chí Minh,10.806168,106.666168,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy""]"
17038,Cho Thuê Căn Hộ Vinhomes Central Park Ngắn Ngày 3 Phòng Ngủ - Saigonhomes.land,3,2,3,110,7,0,0,8,King size,Nguyên căn,Căn hộ dịch vụ,2.4490475427e+06,Phường 22,Bình Thạnh,Hồ Chí Minh,10.7947506,106.7219896,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Gần sân golf"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Máy chiếu phim"",""Smart tivi"",""Máy sấy""]"
26122,203 - Lovely and quiet room for your stay,1,1,1,14,2,0,0,8,Queen Size,Phòng riêng,Nhà riêng,376504.85730000003,Phường 5,Quận 3,Hồ Chí Minh,10.7699041,106.6836963,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bếp Ga"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Smart tivi"",""Máy sấy""]"
43451,Superior RP Cong Hoa near Tan Son Nhat airport,1,1,1,50.6,2,0,0,0,Queen Size,Nguyên căn,Căn hộ chung cư,659295.56,Phường 4,Tân Bình,Hồ Chí Minh,10.8014744,106.654848,"[""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet""]"
37639,Sweet Apartment | Pool | Kitchen | Brekfast | Gym - HO 1705,1,1,1,30,2,5,3,60,Real Bed,Phòng riêng,Căn hộ Studio,510247.6709,,Tân Bình,Hồ Chí Minh,10.8024343,106.6416972,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
32222,COZY HOUSE cách Bùi Viện 7 phút và Nguyễn Huệ 10 phút-,1,1,2,40,5,0,0,1,Queen Size,Nguyên căn,Căn hộ Studio,764311.9242,Bến Thành,Quận 1,Hồ Chí Minh,10.770476219502,106.69195313254,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ"",""Nhà bếp""]"
11554,Icon 56 - The Venus,1,1,2,,3,0,0,0,Real Bed,Nguyên căn,Căn hộ chung cư,1.6498871389e+06,Phường 12,Quận 4,Hồ Chí Minh,10.7661008,106.70296050000002,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""Ban Công"",""TV"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm""]"
33191,BENTHANH HOUSE - SG Royal luxury apartment A05.06,1,1,1,35,4,0,0,0,Queen Size,Nguyên căn,Căn hộ dịch vụ,918304.53,Phường 12,Quận 4,Hồ Chí Minh,10.7669843,106.7036657,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Điều hoà"",""Máy giặt"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Bể Bơi"",""Khăn tắm"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
12361,Lee's EverRich Resort ,1,1,1,35,2,0,0,14,Queen Size,Nguyên căn,Căn hộ Studio,1.1784908135e+06,Phường 4,Quận 5,Hồ Chí Minh,10.7607708,106.6806127,"[""Bếp điện"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi""]"
16648,The Como Le Lai Serviced Apartment_Superior ,1,1,1,41,2,0,0,3,King size,Phòng riêng,Nhà riêng,918304.53,,Quận 1,Hồ Chí Minh,10.7700793,106.6938957,"[""Cảnh quan đẹp"",""Wifi"",""TV"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Máy sấy""]"
13779,Rivergate Residence,1,1,1,28,3,4,11,4,Queen Size,Nguyên căn,Căn hộ Studio,806224.2848,Phường 6,Quận 4,Hồ Chí Minh,10.7628507,106.6985428,"[""BBQ"",""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Đệm bổ sung"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi""]"
26328,Millennium  Apartment A10 - 2BR ,2,2,2,72,4,0,0,0,Queen Size,Nguyên căn,Căn hộ chung cư,1.7346537109e+06,Phường 6,Quận 4,Hồ Chí Minh,10.7637443,106.6999369,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Cảnh quan đẹp"",""Wifi"",""Ban Công"",""TV"",""Phù hợp với trẻ nhỏ"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Giấy ăn"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy""]"
35918,"Henry's House - River Gate Apartment  New Apartment Best View River, Free Pool & Gym..",1,1,2,29,2,0,0,3,Twins Bed,Nguyên căn,Căn hộ chung cư,753480.64,Phường 6,Quận 4,Hồ Chí Minh,10.7666502,106.7029143,"[""Bếp điện"",""Lò vi sóng"",""Tủ lạnh"",""Wifi"",""TV"",""Điều hoà"",""Máy giặt"",""Không hút thuốc"",""Dầu gội, dầu xả"",""Giấy vệ sinh"",""Nước khoáng"",""Bể Bơi"",""Khăn tắm"",""Kem đánh răng"",""Xà phòng tắm"",""Thang máy"",""Smart tivi"",""Máy sấy"",""Internet"",""Cửa sổ""]"
